id_musée;NOM DU MUSEE;ADR;CP;VILLE;TELEPHONE;SITWEB;PERIODE OUVERTURE
1107;Musée et site d'Olbia;3204 Route de l'Almanarre;83400;HYERES;0494655159;Site de la ville : www.hyeres.fr;Ouvert le lundi, et du mercredi au samedi de mai à juin et de septembre à octobre de 9h30 à 12h et de 14h à 17h30 et en juillet août de 9h30 à 12h et de 15h30 à 19h
1108;Musée Jean Aicard;"Villa les Lauriers Roses
705, Avenue du 8 Mai 1945";83130;LE POUVEREL LA GARDE;0494143378;Site de la ville de Toulon;Ouvert du mardi au samedi de 12h à 18h
1109;Musée Archéologique;Parvis de la Vieille Eglise;83700;SAINT-RAPHAËL;0494192575;www.musee-saintraphael.com;Ouvert de novembre à février du mercredi au vendredi de 10h à 12h30 et de 14h à 17h, le mardi de 14h à 17h et le samedi de 10h à 12h30, de mars à juin et octobre le mardi de 14h à 17h et du mercredi au samedi de 9h à 12h30 et de 14h à 17h, en juillet, aoû
1110;Musée de l'Annonciade;"2, rue de l'Annonciade
Place Georges Grammont";83990;SAINT-TROPEZ;0494178410;www.saint-tropez.tv/html/annonciade.html;Ouvert du mercredi au lundi de 10h à 13h et de 14h à 18h
1111;Musée du Vêtement Provençal (Jean Aicard);Rue Jules Ferry;83210;SOLLIES-VILLE;0494337202;www.solliesville.fr;Ouvert du mardi au samedi de 10h à 12h et de 14h à 17h30,  visite à 10h, 14h et 16h
1112;Musée d'Art;113, Boulevard du Maréchal Leclerc;83000;TOULON;0494368101;Site de la ville;Ouvert du mardi au dimanche de 12h à 18h
1113;Musée National de la Marine de Toulon;"Place Monsenergue
Quai de Norfolk";83000;TOULON;0494020201;www.musee-marine.fr/toulon;Ouvert d'octobre à mai du mercredi au lundi de 10h à 18h et de juin à septembre tous les jours de 10h à 18h
1114;Muséum d'Histoire Naturelle de Toulon et du Var;"737 Chemin du Jonquet
Jardin du Las";83200;TOULON;0483954420;www.museum-toulonvar.fr;Ouvert du mardi au dimanche de 9h à 17h en hiver et de 9h à 18h en été
1115;Musée Municipal d'Archéologie;14, Place du Postel;84400;APT;0490749530;Site OT de la ville;Ouvert du 1er octobre au 31 mai  du mardi au samedi de 10h à 12h et de 14h à 17h30, du 1er juin au 30 septembre le lundi et du mercredi au samedi de 10h à 12h et de 15h à 18h30, le dimanche de 15h à 19h
1116;Muséum d'Histoire Naturelle Esprit Requien;67, Rue Joseph Vernet;84000;AVIGNON;0490824351;www.museum-avignon.org;Ouvert du mardi au samedi du 1er octobre au 31 mai de 10h à 13h et de 14h à 18h, du 1er juin au 30 septembre de 10h à 18h. Ouverture exclusive le lundi pour les scolaires
1117;Musée du Petit Palais;Place du Palais des Papes;84000;AVIGNON;0490864458;www.petit-palais.org;Ouvert du mercredi au lundi de 10h à 13h et de 14h à 18h
1118;Musée Calvet (et musée Lapidaire);65, Rue Joseph Vernet;84000;AVIGNON;0490863384;www.musee-calvet-avignon.com;Ouverture du musée Calvet de 10h à 13h et de 14h à 18h du mercredi au lundi et du musée Lapidaire du mardi au dimanche de 10h à 13h et de 14h à 18h
1119;Musée Lapidaire et Archéologie;Rue des Saintes Maries;84200;CARPENTRAS;0490630492;;
1120;Musée Sobirats;112, Rue du Collège;84200;CARPENTRAS;0490630492;Site de la ville;Ouvert du 1er avril au 30 septembre du mercredi au lundi de 10h à 12h et de 14h à 18h
1121;Musée Comtadin-Duplessis;"Bibliothèque-musée Inguimbertine
234, Boulevard Albin-Durand";84200;CARPENTRAS;0490630492;Site de la ville;Ouvert du 1er avril au 30 septembre du mercredi au lundi de 10h à 12h et de 14h à 18h
1122;Musée de l'Hôtel Dieu;Porte d'Avignon;84300;CAVAILLON;0490760034;www.cavaillon.org;Ouvert du 2 mai au 30 septembre de 14h à 18h, et sur rendez-vous en hiver
1123;Synagogue Musée Juif Comtadin;Rue Hébraïque;84300;CAVAILLON;0490760034;www.cavaillon.org;Ouvert du 2 mai au 30 septembre de 9h30 à 12h30 et de 14h à 18h - En octobre de 10h à 12h et de 14h à 17h - Du 1er novembre au 30 avril de 10h à 12h  et de 14h à 17h.  La synagogue est ouverte en période d’hiver de 9h à 12h et de 14h à 17h (sauf mardi et 
1124;Musée Jouve;52, Place Castil-Blaze;84300;CAVAILLON;0490760034;www.cavaillon.org;
1125;Musée Marc Deydier;146, Rue de l'Eglise;84160;CUCURON;0490772615;http://www.cucuron-luberon.com/musee-marc-deydier/;Ouvert du lundi au vendredi de 9h30 à 12h30 et de 15h  à 18h, le samedi et dimanche en juillet août de 15h à 18h
1126;Musée-Bibliothèque François Pétrarque;Rive gauche de la Sorgue;84800;FONTAINE-DE-VAUCLUSE;0490203720;www.vaucluse.fr/pages/page/num/519/lan/1;Ouvert d'avril à mai de 10h à 12h et de 14h à 18h, de juin à septembre de 10h à 12h30 et de 13h30 à 18h, 1ère quinzaine d'octobre de 10h à 12h et de 14h à 18h, 2ème quinzaine d'octobre et vacances de Toussaint de 10h à 12h et de 14h à 17h
1127;Musée Jean Garcin 39-45 : L'appel de la Liberté;Chemin du Gouffre;84800;FONTAINE-DE-VAUCLUSE;0490202400;www.vaucluse.fr;Ouvert du mercredi au lundi du 20 mars aux vacances de Toussaint de 10h à 12h et de 14h à 18h. De juin à septembre de 10h à 18h. Ouvert pour les groupes sur rdv hors saison
1128;Musée Philippe de Girard;Hötel de ville;84160;LOUMARIN - CADENET;0490680413;;
1129;Musée Municipal Camille Pautet;27, Rue St-Nazaire;84380;MAZAN;0490697501;Sie de la ville : http://www.mazan.fr;Ouvert d'avril au 18 mai deux après-midi par semaine et du 18 mai au 31 octobre du mercredi au lundi 2h le matin et 3h l'après-midi
1130;Musée Municipal;"Société Culture Espace
Rue Madeleine Roch";84100;ORANGE;0490511760;www.theatre-antique.com;Ouvert en janvier, février, novembre, décembre de 9h30 et 16h30, mars, octobre de 9h30 à 17h30, avril, mai, septembre de 9h à 18h, de juin à août de 9h à 19h
1131;Musée Municipal;Hôtel de Ville;84390;SAULT;0490640230;Site de la ville - www.mairie-sault-84.fr;Ouvert en juillet à août du lundi au samedi de 15h à 18h
1132;Musée Archéologique Théo Desplans;"Hôtel de Ville
Cours Taulignan";84110;VAISON-LA-ROMAINE;0490365005;Site de la ville - www.vaison-la-romaine.com;Ouvert de novembre à février de 10h à 12h et de 14h à 17h, de mars et octobre de 10h à 12h30 et de 14h à 17h30, d'avril et mai de 9h30 à 18h, de juin à septembre de 9h30 à 18h30
1133;Musée Départemental du Cartonnage et de l'Imprimerie;3, Avenue du Maréchal Foch;84600;VALREAS;0490355875;www.vaucluse.fr/culture-patrimoine/les-musees-departementaux/le-musee-du-cartonnage-et-de-limprimerie/;Ouvert lundi, mercredi au dimanche après-midi d'avril à octobre de 10h à 12h et de 15h à 18h, de novembre à mars de 10h à 12h et de 14h à 17h
1134;Muséum Agricole et Industriel Stella Matutina;6,Allée des Flamboyants;97424;PITON-SAINT-LEU;0262341624;www.museesreunion.re;Ouvert le lundi de 13h à 17h30 et du mardi au dimanche de 9h30 à 17h30
1135;Musée Départemental de la Réunion - Musée Léon Dierx;28, rue de Paris;97400;SAINT-DENIS;0262202482;www.cg974.fr;Ouvert du mardi au dimanche 9h30 à 17h30
1136;Muséum d'Histoire Naturelle;1, rue Poivre;97400;SAINT-DENIS DE LA REUNION;0262200219;http//www.cg974.fr/museum;Ouvert du mardi au dimanche et jours fériés de 9h30 à 17h30
1137;Musée Historique de Villèle;"Domaine Panon-Desbassayns-Villèle
B.P. N° 2";97435;SAINT-GILLES-LES-HAUTS;0262556410;Site internet du Conseil général - http//www.cg974.fr;Ouvert du mardi au dimanche et les jours fériés de 9h30 à 12h30 et de 13h30 à 17h30
1138;Musée des Arts Décoratifs de l’Océan indien (MADOI);17 A, Chemin Rouge;97450;SAINT-LOUIS;0262912430;http://www.madoi.re ou www.museesreunion.re;Ouvert du lundi au dimanche de 9h à 17h
1139;Musée Départemental des Pays De l'Ain;34, rue du Général Delestraint;01000;BOURG-EN-BRESSE;0474321060;www.musees.ain.fr;
1140;Musée du Brou;"Monastère Royal de Brou
63, Boulevard de Brou";01000;BOURG-EN-BRESSE;0474228383;www.bourgenbresse.fr/Vie-municipale/;Ouvert tous les jours du 1er octobre au 31 mars de 9h à 12h et de 14h à 17h, du 1er avril au 30 juin de 9h à 12h30 et de 14h à 18h, du 1er juillet au 30 septembre de 9h à 18h
1141;Musée de la Société d'Histoire et d'Archéologie;Mairie;01470;BRIORD;0474398325;;Ouvert le jeudi de 14h à 18h de mai à septembre
1142;Musée Archéologique;Place de l'Eglise;01580;IZERNORE;0474492042;www.archeologie-izernore.com;Ouvert de septembre à mai du mercredi au vendredi de 9h à 12h et de 14h à 17h, et de juin à août du mardi au samedi de 9h à 12h et de 14h à 18h
1143;Musée Départemental du Bugey-Valmorey;Maison Renaissance;01260;LOCHIEU;0479875223;www.musees.ain.fr;Ouvert du 1er avril au 1er novembre jeudi au lundi de 10h à 12h30 et de 13h30 à 18h
1144;Musée d'Histoire de la Résistance et de la Déportation de L'Ain et du Haut Jura;3, Montée de l'Abbaye;01130;NANTUA;0474750750;www.musees.ain.fr;"Ouvert du 1er mai au 12 juillet 2015 de 10h à 13h et de 14h à 18h du mercredi au lundi.
Musée fermé pour travaux depuis le 12 juillet 2015 jusqu'en 2017"
1145;Musée du Peigne et de la Plasturgie;"Centre Culturel Aragon
Place Georges Pompidou";01100;OYONNAX;0474819682;Site de la ville : www.ville-oyonnax.fr/culture/museepeigneetplast.php;Ouvert d'octobre à juin du mardi au samedi de 14h à 18h et le premier dimanche de chaque mois de 14h à 18h
1146;Musée du Vieux Pérouges;Place du Tilleul;01800;PEROUGES;0474610088;www.ostelleriedeperouges.com;Ouvert de 10h à 12h et de 14h à 18h tous les jours de mai à septembre et le week-end de mars à octobre
1147;Musée Chintreuil;"Hôtel de Ville
66, Rue Maréchal de Lattre de Tassigny";01190;PONT-DE-VAUX;0385514565;www.musee-chintreuil.com;Ouvert d'avril à novembre du mercredi au lundi de 14h à 18h. Sur rendez-vous pour les groupes
1148;Musée de la Bresse - Domaine les Planons;"Domaine des Planons
Hameau de la Mulatière";01380;SAINT-CYR-SUR-MENTHON;0385363122;www.musees.ain.fr;Ouvert du 1er mars au 15 novembre du mercredi au lundi de 10h à 18h
1149;Musée Louis Jourdan;"Mairie
Place Louis Jourdan";01240;SAINT-PAUL-DE-VARAX;0474425013;;Ouvert les samedis et dimanches de 14h30 à 17h30 du 17 mai au 4 juillet 2014 et les vendredis, samedis et dimanches du 9 juillet au 19 septembre 2014
1150;Musée du Bois;Place de la République;01420;SEYSSEL;0450562155;;Musée fermé pour rénovation
1151;Musée Départemental du Revermont;Cuisiat;01370;TREFFORT-CUISIAT;0474513242;www.treffort-cuisiat.com/musee.htm;Ouvert du 1er avril au 1er novembre de 10h à 13h et de 14h à 18h
1152;Musée de la Dombes;Maison de la Dombes;01330;VILLARS DE LA DOMBES;;www.museedeladombes.fr/;
1153;MuséAL - Musée Archéologique d'Alba;Route départementale 107;07400;ALBA-LA-ROMAINE;0475524515;http://museal.ardeche.fr/;Ouvert de février à juin et de septembre à novembre le lundi, mercredi au vendredi de 10h à 12h30 et de 14h30 à 18h, le samedi et dimanche de 14h30 à 18h, en juillet-août du lundi au vendredi de 10h à 13h et de 14h à 18h30, le dimanche de 10h à 12h30 et d
1154;Musée Vivarois César Filhol;15, Rue Jean-Baptiste Béchetoille;07100;ANNONAY;0475676793;www.cc-bassin-annonay.fr/-Le-Musee-Cesar-Filhol-.html;Visite sur rendez-vous en raison de la fermeture pour récolement
1155;Musée Régional;"Centre d'accueil Espace
Fernand Aubert";07140;LES VANS;0475373290;http://www.les-vans.fr/musee/;Ouvert en juillet et en août du lundi au vendredi de 10h à 13h et de 16h à 19h, de septembre à juin le mercredi de 10h à 13h et de 14h à 17h et le samedi de 10h à 13h. Pour les groupes et scolaires les mardi, jeudi et vendredi de 9h à 12h et de 14h à 17h
1156;Cité de Préhistoire;Orgnac Grand Site de France;07150;ORGNAC-L'AVEN;0475386510;www.orgnac.com;Ouverture de l'accueil en février, mars de 10h à 12h et de 14h à 16h45, d'avril à juin et septembre de 9h30 à 12h et de 13h30 à 17h30, en juillet, août de 9h30 à 18h, d'octobre au 15 novembre de 9h30 à 12h et de 14h à 16h30, vacances de Noël de 14h à 16h4
1157;Musée de la terre ardéchoise;2, Place des Récollets;07000;PRIVAS;0475644369;;
1158;Musée de la Batellerie du Rhône;154, rue Auguste Vincent;07340;SERRIERES;0475340046;www.serrieres-ardeche.fr;Ouvert mercredi au lundi de 10h à 12h et de 14h à 18h
1159;Musée et Site Archéologiques;Place de la Déesse Soïo;07130;SOYONS;0475608886;www.rhonecrussol.fr;"Ouvert du 1er avril au 31 octobre du mercredi au dimanche de 14h à 18h, en juillet-août tous les jours de 10h à 19h.
Visites exceptionnelles durant les vacances de février, Toussaint et Noël.
Visite guidée toute l'année pour les groupes sur rendez-vous"
1160;Musée du Rhône;14, Place Auguste Faure;07300;TOURNON-SUR-RHÔNE;0475081030;www.chateaumusee-tournon.com;Ouvert du 20 mars à fin juin, de septembre à octobre tous les jours de 14h à 18h, en juillet-août tous les jours de 10h à 18h, et de novembre au 20 décembre, du jeudi au mardi de 14h à 17h30
1161;Musée d'Histoire et d'Archéologie;11, Rue Camille-Buffardel;26150;DIE;0475224005;www.museediois.wix.com/musee;Ouvert de mai à septembre du mercredi au samedi de 14h à 17h, en juillet à août du mardi au samedi de 15h à 19h
1162;Château de Grignan;Le Château;26230;GRIGNAN;0475918357;http://chateaux.ladrome.fr;Ouvert tous les jours de 9h30 à 12h et de 14h à 18h et en juillet-août de 10h à 18h
1163;Musée du Château des Adhémars;;26200;MONTELIMAR;0475002500;www.cg26.fr/fr/tourisme/chateaux/montelimar.html;
1164;Musée d'Art Sacré;Le Village;26540;MOURS SAINT-EUSEBE;0475029695;www.musee-art-sacre.com;Ouvert du 2 mai au 31 octobre de 14h30 à 18h30 du dimanche au vendredi. En dehors de ces périodes sur réservation pour les groupes de plus de 15 personnes
1165;Musée International de la Chaussure;"Portail Roger Vivier
Rue Bistour";26100;ROMANS;0475055181;www.ville-romans.com;Ouvert en mai, juin septembre du mardi au samedi de 10h à 18h, en juillet-août du lundi au samedi de 10h à 18h, toute l'année dimanche et jours fériés de 14h30 à 18h, janvier à avril et octobre à décembre du mardi au samedi de 10h à 17h
1166;Musée d'Archéologie Tricastine;"Place Castellane
B.P. 44";26131;SAINT-PAUL-TROIS-CHATEAUX Cedex;0475047419;www.musat.fr;Ouvert du mardi au samedi de 14h30 à 18h, le premier dimanche du mois de 14h30 à 18h
1167;Musée des Beaux-Arts;4, Place des Ormeaux;26000;VALENCE;0475792080;www.museedevalence.fr;Ouvert le mardi de 14h à 18h, du mercredi au dimanche de 10h à 18h
1168;Musée du site Préhistorique;La Hâle;26420;VASSIEUX-EN-VERCORS;0475482781;www.prehistoire-vercors.fr;Ouvert en avril tous le sjours de 10h à 12h30 et de 14h à 17h, en mai et juin tous les jours de 10h à 12h30 et de 14h à 18h, en jullet et août tous les jours de 10h à 18h, en septembre tous les jours de 10h à 12h30 et de 14h à 17h, en octobre les week-end
1169;Musée-château d'Annecy;Place du Château;74000;ANNECY;0450338730;http://musees.agglo-annecy.fr/Chateau-d-Annecy;Ouvert tous les jours de 10h30 à 18h de juin à septembre et du mercredi au lundi de 10h à 12h et de 14h à 17h d'octobre à mai
1170;Musée Alpin;89, Avenue Michel Croz;74400;CHAMONIX;0450532593;www.cc-valleedechamonixmontblanc.fr;Ouvert du mercredi au lundi de 14h à 18h, et pendant les vacances scolaires du mercredi au lundi de 10h à 12h et de 14h à 18h, et en juillet-août tous les jours de 10h à 12h et de 14h à 19h
1171;Musée Léon Marès;"Château de Montrottier
60, Allée du Château";74330;LOVAGNY;0450462302;www.chateaudemontrottier.com ou www.academie-florimontane.fr;Ouvert du 15 mars au 15 octobre de 9h30 à 12h et de 14h à 18h
1172;Notre histoire, Musée de Rumilly;5, place de la manufacture;74150;RUMILLY;0450646418;http://www.mairie-rumilly74.fr/culture_patrimoine/notre_histoire_musee_de_rumilly;Ouvert du mercredi au samedi de 14h30 à 17h30
1173;Musée des Vallées de Thônes;2, Rue Blanche;74230;THONES;0450029776;;Ouvert le lundi de 13h30 à 17h30, le mardi de 9h à 12h, jeudi et vendredi de 9h à 12h et de 14h30 à 17h30, le samedi de 8h30 à 13h30, le mercredi de 9h à 12h et de 13h30 à 17h30 pour les enfants (essence et senteurs)
1174;Musée du Chablais;"Château de Sonnaz
2, Rue Michaud";74200;THONON-LES-BAINS;0450706949;Site de la ville;Ouvert du 25 mars au 30  juin de 14h30 à 18h, en juillet août tous les jours de 10h à 12h et de 15h à 18h30, de septembre au 13 novembre tous le sjours de 14h30 à 18h
1175;Musée Jadis Allevard;Parc des Forges;38580;ALLEVARD-LES-BAINS;0476451640;https://museedallevard.wordpress.com/;Ouvert du lundi au vendredi de 14h à 17h
1176;Musée d'Huez et de l'Oisans;"Espace Congrès Palais des Sports
Avenue de Brandes";38750;ALPE D'HUEZ;0476112174;www.alpedhuez-mairie.fr/47-musee.html;Ouvert du lundi au samedi de 10h à 12h et de 14h à 19h de décembre à avril et en juillet-août et le premier dimanche de chaque mois
1177;Musée Gallo-Romain;B.P. 17;38490;AOSTE;0476325827;www.musee-archeologique-aoste.fr;Ouvert lundi au vendredi de 13h à 17h, ouvert le samedi pour les groupes sur réservation uniquement
1178;Musée de Bourgoin-Jallieu;17, Rue Victor Hugo;38300;BOURGOIN-JALLIEU;0474281974;www.bourgoinjallieu.fr/culture/musee;Ouvert du mardi au vendredi de 10h à 12h et de 14h à 18h, le samedi et dimanche de 14h à 18h
1179;Musée - Parc Archéologique du Lac de Paladru;15, Place de l'Eglise;38850;CHARAVINES;0476557747;www.museelacdepaladru.com;Ouvert de mai à septembre tous les jours de 14h à 18h et d'octobre à avril du lundi au vendredi de 14h à 17h. Toute l'année sur réservation.
1180;Musée Géo-Charles;1, Rue Géo-Charles;38130;ECHIROLLES;0476225863;www.ville-echirolles.fr/sortir/geocharles/geocharles.html;Ouvert le lundi et du mercredi au vendredi de 14h à 18h, samedi, dimanche de 14h à 19h
1181;Musée de Grenoble;5 Place de Lavalette;38000;GRENOBLE;0476634444;www.museedegrenoble.fr;Ouvert du mercredi au lundi de 10h à 18h30
1182;Musée de la Résistance de la Déportation de l'Isère;14, rue Hébert;38000;GRENOBLE;0476423853;www.resistance-en-isere.fr;Ouvert du 1er septembre au 30 juin du lundi, mercredi au vendredi de 9h à 18h, mardi de 13h30 à 18h, samedi et dimanche de 10h à 18h, en juillet-août de 10h à 19h, mardi de 13h30 à 19h
1183;Musée Stendhal;1, Rue Hector Berlioz;38000;GRENOBLE;0476544414;Site du patrimoine de l'Isère - www.patrimoine-en-isere.fr;Ouvert, mardi, mercredi et vendredi de 14h à 18h, le samedi de 10h à 12h et de 14h à 18h, dernier dimanche du mois de 14h à 18h
1184;Musée Archéologique Grenoble Saint-Laurent;Place Saint-Laurent;38000;GRENOBLE;0476447868;www.musee-archeologique-grenoble.fr;Ouvert du mercredi au lundi de 10h à 18h
1185;Musée Dauphinois;30, Rue Maurice Gignoux;38031;GRENOBLE Cedex 1;0457588901;www.musee-dauphinois.fr;Ouvert du mercredi au lundi du 1er octobre au 31 mai de 10h à 18h et du 1er juin au 30 septembre de 10h à 19h
