NOMREG;NOMDEP;ANNEXE;NOM DU MUSEE;ADR;CP;VILLE;TELEPHONE1;FAX;SITWEB;FERMETURE ANNUELLE;PERIODE OUVERTURE;JOURS NOCTURNES
POITOU-CHARENTES;CHARENTE;;Atelier - MusÇe du Papier;134, Rue de Bordeaux;16000;ANGOULEME;0545927343;0545921599;www.alienor.org;Jours fÇriÇs;Ouvert du mardi au dimanche de 14h Ö 18h;
POITOU-CHARENTES;CHARENTE;;MusÇe de la Bande DessinÇe - CitÇ International de la Bande DessinÇe et de l'Image;121, Rue de Bordeaux;16023;ANGOULEME;0545386565;0545386551;www.cnbdi.fr ou www.alienor.org;1er janvier, 1er mai, 25 dÇcembre;Ouvert de septembre Ö juin du mardi au vendredi de 10h Ö 18h, samedi, dimanche et jours fÇriÇs de 14h Ö 18h,  en juillet-aoñt de 10h Ö 19h, samedi, dimanche, 14 juillet et 15 aoñt de 14h Ö 19h;
POITOU-CHARENTES;CHARENTE;MusÇe municipal de Cognac;MusÇe des Arts du Cognac;"Les Remparts
Place de la Salle Verte";16100;COGNAC;0545362110;0545362115;www.musees-cognac.fr;1er janvier, 1er mai, 1er novembre, 25 dÇcembre;Ouvert en juillet-aoñt du mardi au dimanche de 10h Ö 18h30, en mai, juin et septembre du mardi au vendredi de 11h Ö 18h et samedi et dimanche de 13h Ö 18h, d'octobre Ö avril du mardi au dimanche de 14h Ö 17h30;
POITOU-CHARENTES;CHARENTE;;MusÇe Municipal de Cognac;48, Bd Denfert Rochereau;16100;COGNAC;0545320725;0545326647;www.musees-cognac.fr;1er janvier, 1er mai, 1er novembre, 25 dÇcembre;Ouvert en juillet-aoñt du mercredi au lundi de 10h Ö 18h30, en mai, juin et septembre lundi, mercredi au vendredi de 11h Ö 18h et le samedi et dimanche de 13h Ö 18h, d'octobre Ö avril du mercredi au lundi de 14h Ö 17h30;
POITOU-CHARENTES;CHARENTE-MARITIME;;MusÇe de la Mytiliculture;Parvis de l'Eglise;17137;ESNANDES;0546013464;0546004855;www.maison-baiemaraispoitevin.fr;;Ouvert en juillet-aoñt tous les jours de 10h Ö 18h, durant les vacances scolaires (toutes zones) et en septembre tous les jours de 10h Ö 12h30 et de 13h30 Ö 18h, de mai Ö juin et octobre (hors vacances) mercredi, samedi et dimanche de 14h Ö 18h;
POITOU-CHARENTES;CHARENTE-MARITIME;;MusÇe RÇgional de Fouras;"Esplanade de la LÇgion d'Honneur
Fort Vauban";17450;FOURAS;0546841523;0546842914;http://musee.fouras.assoc.pagespro-orange.fr/;;Ouvert tous les samedis, dimanches et jours fÇriÇs de 14h30 Ö 17h30 hors saison, durant les vacances scolaires toutes zones du mardi au dimanche de 14h30 Ö 17h30, du 1er juin au 15 septembre de 10h Ö 12h et de 15h Ö 18h30 et le lundi apräs-midi;
POITOU-CHARENTES;CHARENTE-MARITIME;;MusÇe NapolÇonien et Africain;Rue NapolÇon;17123;ILE D'AIX;0546846640;0546846967;http://musees-nationaux-malmaison.fr/musees-napoleonien-africain/;1er janvier, 25 dÇcembre;Ouvert du 1er avril au 30 septembre tous les jours de 9h30 Ö 12h et de 14h Ö 18h, du 1er au 31 octobre du mercredi au lundi de 9h30 Ö 12h et de 14h Ö 18h, du 1er novembre au 31 mars du mercredi au lundi de 9h30 Ö 12h et de 14h Ö 17h;
POITOU-CHARENTES;CHARENTE-MARITIME;;MusÇe des Beaux-Arts;28, Rue Gargoulleau;17000;LA ROCHELLE;0546416465;0546292260;www.alienor.org;1er janvier, 1er mai, 14 juillet, 1er et 11 novembre, 25 dÇcembre;Ouvert d'octobre Ö juin le lundi, mercredi, jeudi, vendredi de 9h30 Ö 12h30 et de 13h45 Ö 17h, week-end de 14h Ö 18h et de juillet Ö septembre de 10h Ö 13h et de 13h45 Ö 18h, week-end de 14h Ö 18h;
POITOU-CHARENTES;CHARENTE-MARITIME;;MusÇe Protestant;2, Rue Saint-Michel;17000;LA ROCHELLE;0546508803;;www.protestantisme-museelarochelle.fr;;Ouvert du 22 juin au 21 septembre du lundi au samedi de 14h30 Ö 18h, et sur rendez-vous en dehors de la saison;
POITOU-CHARENTES;CHARENTE-MARITIME;;MusÇe du Nouveau Monde;10, Rue Fleuriau;17000;LA ROCHELLE;0546414650;0546419579;www.alienor.org;1er janvier, 1er mai, 14 juillet, 1er et 11 novembre, 25 dÇcembre;Ouvert d'octobre Ö juin le lundi, mercredi, jeudi, vendredi de 9h30 Ö 12h30 et de 13h45 Ö 17h, week-end de 14h Ö 18h et de juillet Ö septembre de 10h Ö 13h et de 13h45 Ö 18h, week-end de 14h Ö 18h;
POITOU-CHARENTES;CHARENTE-MARITIME;;MusÇe d'Orbigny-Bernon;2, Rue Saint-Cìme;17000;LA ROCHELLE;0546411883;;www.alienor.org;;Ouvert du 1er octobre au 30 juin le lundi, mercredi, jeudi, vendredi de 9h30 Ö 12h30 et de 13h30 Ö 17h, week-end de 14h Ö 18h et du 1erjuillet au 30 septembre de 10h Ö 13h et de 13h45 Ö 18h, week-end de 14h Ö 18h;
POITOU-CHARENTES;CHARENTE-MARITIME;;MusÇum d'Histoire Naturelle;28, Rue Albert 1er;17000;LA ROCHELLE;0546411825;0546506365;www.museum-larochelle.fr/;1er janvier, 1er mai, 14 juillet, 1er et 11 novembre, 25 dÇcembre;Ouvert de juillet Ö septembre du mardi au vendredi de 10h Ö 19h, le samedi de 14h Ö 19h, dimanches et jours fÇriÇs de 14h Ö 19h, premier samedi du mois de 14h Ö 21h, premier dimanche du mois de 10h Ö 19h, et d'octobre Ö juin du mardi au vendredi de 9h Ö 1;Premiers samedis de 10h Ö 21h de janvier Ö juin
POITOU-CHARENTES;CHARENTE-MARITIME;;MusÇe Cappon;"62, Rue d'Aligre
BP 16";17230;MARANS;0546011287;0546359736;www.alienor.org;Jours fÇriÇs;Ouvert du 1er janvier au 31 mars et du 1er octobre au 31 dÇcembre du lundi au mercredi et le vendredi de 9h30 Ö 12h30 et de 14h Ö 17h30 et le jeudi de 9h30 Ö 12h30, du 1er avril au 30 juin et en septembre du lundi au mercredi et le vendredi de 9h30 Ö 12h3;
POITOU-CHARENTES;CHARENTE-MARITIME;;MusÇe de la Maison de Pierre Loti;141, Rue Pierre Loti;17300;ROCHEFORT;0546829190;0546829191;www.maisondepierreloti.fr/;Janvier, 1er mai, 25 dÇcembre;Ouvert de fÇvrier Ö mai et d'octobre Ö dÇcembre de 9h30 Ö 11h30 (groupes) de 14h Ö 16h (individuel);
POITOU-CHARENTES;CHARENTE-MARITIME;;Hìtel Häbre de Saint-ClÇment - MusÇe d'Art et d'Histoire;63-65 avenue de Gaulle;17300;ROCHEFORT;0546829160;0546829176;Site de la ville;Janvier, 1er mai, 25 dÇcembre;Ouvert du 1er fÇvrier au 14 juin et du 1er octobre au 31 dÇcembre du mardi au vendredi de 10h30 Ö 12h30 et de 14h Ö 18h et le week-end de 14h Ö 18h. Du 15 juin au 30 septembre  du mardi au vendredi de 10h30 Ö 12h30 et de 14h Ö 19h et le week-end de 14h Ö;
POITOU-CHARENTES;CHARENTE-MARITIME;MusÇe de la Marine Nationale de Paris;MusÇe National de la Marine;"Hìtel de Cheusses
1, Place de La Galissonniäre";17300;ROCHEFORT;0546998657;0546875327;www.musee-marine.fr/rochefort;Du 16 dÇcembre au 31 janvier, 1er mai (Hìtel de Cheusses) , 1er mai, 25 dÇcembre pour l'Ancienne Çcole de MÇdecine;Ouvert d'octobre Ö mars du mercredi au lundi de 13h30 Ö 18h et d'avril Ö septembre tous les jours de de 10h Ö 19h;Mai Ö septembre ouvert jusqu'Ö 20h
POITOU-CHARENTES;CHARENTE-MARITIME;;MusÇe Dupuy-Mestreau;4 rue Monconseil;17100;SAINTES;0546933671;0546982393;www.alienor.org;1er janvier, 1er mai, 1er novembre, 25 dÇcembre;Ouvert du 1er avril au 30 septembre du mardi au samedi de 10h Ö 12h30 et de 13h30 Ö 18h, le dimanche et jours fÇriÇs de 14h Ö 18h, du 1er octobre au 31 mars du mardi au dimanche de 14h Ö 17h, jours fÇriÇs de 14h Ö 17h;
POITOU-CHARENTES;CHARENTE-MARITIME;;MusÇe ArchÇologique;Esplanade AndrÇ Malraux;17100;SAINTES;0546742097;0546976233;www.alienor.org;1er janvier, 1er mai, 1er novembre, 25 dÇcembre;Ouvert du 1er avril au 30 septembre du mardi au samedi de 10h Ö 12h30 et de 13h30 Ö 18h, le dimanche de 14h Ö 18h, du 1er octobre au 31 mars du mardi au samedi de 13h30 Ö 17h;
POITOU-CHARENTES;CHARENTE-MARITIME;;MusÇe du PrÇsidial;28, Rue Victor Hugo;17100;SAINTES;0546930394;0546982393;www.ville-saintes.fr ou www.alienor.org;;;
POITOU-CHARENTES;CHARENTE-MARITIME;;MusÇe de l'Echevinage;29 ter, Rue Alsace-Lorraine;17100;SAINTES;0546935239;0546982393;www.ville-saintes.fr ou www.alienor.org;1er janvier, 1er mai, 1er novembre, 25 dÇcembre;Ouvert du 1er avril au 30 septembre du mardi au samedi de 10h Ö 12h30 et de 13h30 Ö 18h, le dimanche de 14h Ö 18h, du 1er octobre au 31 mars du mardi au samedi de 13h30 Ö 17h;
POITOU-CHARENTES;CHARENTE-MARITIME;;MusÇe Municipal des Cordeliers;9, Rue RÇgnaud;17400;SAINT-JEAN-D'ANGELY;0546250972;0546322954;www.angely.net;;Ouvert de mi juin Ö mi septembre du mardi au dimanche, et jours fÇriÇs (hors lundis) de 10h30 Ö 12h30 et de 13h30 Ö 18h, de mi-septembre Ö mi-juin du mercredi auvendredi de 14h Ö 18h, samedi, dimanche et jours fÇriÇs de 14h30 Ö 18h;Samedi jusqu'Ö 20h
POITOU-CHARENTES;CHARENTE-MARITIME;;MusÇe Ernest Cognacq;"Hìtel de Clerjotte
13, avenue Victor Bouthillier";17410;SAINT-MARTIN-DE-RE;0546092122;0546097560;www.musee-ernest-cognacq.fr;1er janvier, 1er mai, 1er et 11 novembre, 25 dÇcembre;Ouvert du 1er octobre au 31 mars de 10h Ö 12h et de 14h Ö 17h, le week-end et jours fÇriÇs de 14h Ö 17h - du 1er avril au 30 juin, et septembre de 10h Ö 13h et de 14h Ö 18h, le week-end et jours fÇriÇs de 14h Ö 18h en juillet-aoñt de 10h Ö 19h;
POITOU-CHARENTES;CHARENTE-MARITIME;;MusÇe de l'Ile d'OlÇron;9, Place Gambetta;17310;ST-PIERRE D'OLERON;0546750516;0546857916;www.oleron-nature-culture.com ou www.alienor.org;1er janvier, 1er mai, 25 dÇcembre;Ouvert du 1er novembre au 31 mars du mardi au dimanche de 14h Ö 18h, du 1er avril au 30 juin et du 1er septembre au 31 octobre tous les jours de 10h Ö 12h et de 14h Ö 18h,  juillet-aoñt tous les jours de 10h Ö 19h;
POITOU-CHARENTES;DEUX-SEVRES;;MusÇe des Tumulus de Bougon;"Lieu dit ""La Chapelle""";79800;BOUGON;0549051213;0549051405;www.alienor.org ou www.deux-sevres.com/culture/musee-bougon/index.asp;Janvier sauf le dimanche, 25 dÇcembre;Ouvert le dimanche en janvier de 13h Ö 17h30, et de fÇvrier Ö avril et d'octobre Ö dÇcembre du mard au vendredi de 10h Ö 17h30 et le samedi et dimanche de 13h Ö 17h30, et de mai Ö septembre de 10h Ö 18h30 du mardi au dimanche;
POITOU-CHARENTES;DEUX-SEVRES;;MusÇe de Bressuire;Place de l'Hìtel de Ville;79300;BRESSUIRE;0549743224;;www.agglo2b.fr;Janvier;Ouvert samedi et dimanche de 14h Ö 18h. Sur rdv de 9h Ö 11h30 et de 13h30 Ö 17h;
POITOU-CHARENTES;DEUX-SEVRES;;MusÇe d'Histoire Naturelle;28, avenue de Limoges;79000;NIORT;;;;;;
POITOU-CHARENTES;DEUX-SEVRES;;MusÇe ethnographique et archÇologique du Donjon;Rue Du Guesclin;79000;NIORT;0549787200;0549787219;www.alienor.org;;Ouvert du mardi au dimanchei de 10h Ö 12h30 et de 14h Ö 18h du 1ermai au 15 septembre et de 10h Ö 12h30 et de 14h Ö 17h du 16 septembre au 30 avril (musÇe ouvert ponctuellement lors de expositions temporaires ou pendant les vacances scolaires);
POITOU-CHARENTES;DEUX-SEVRES;;MusÇe Bernard d?Agesci;28, avenue de Limoges;79000;NIORT;0549787204;0549787219;www.agglo-niort.fr/-Musee-Bernard-d-Agesci;;Ouvert du mardi au dimanche de 10h Ö 17h du 16 septembre au 30 avril et de 10h Ö 18h du 1er mai au 15 septembre;
POITOU-CHARENTES;DEUX-SEVRES;;MusÇe d'Art et d'Histoire Georges Turpin;1, Rue de la Vau Saint-Jacques;79200;PARTHENAY;0549645373;0549949056;www.alienor.org ou www.cc-parthenay.fr/Patrimoine/Musee/presentation/present-2.htm;Jours fÇriÇs;Ouvert du mercredi au vendredi de 10h Ö 12h et de 14h Ö 18h, le dimanche de 14h30 Ö 18h et le samedi de juin Ö septembre de 14h30 Ö 18h;Les premiers Vendredis de chaque mois jusqu'Ö 20h
POITOU-CHARENTES;DEUX-SEVRES;;MusÇe - Conservatoire du Machinisme et des Pratiques Agricoles;Aire Poitou-Charentes de VouillÇ Aiffres;79230;PRAHECQ;0549756827;0549756989;http://museeruralies.free.fr;;;
POITOU-CHARENTES;DEUX-SEVRES;;MusÇe Henri BarrÇ;7, rue Marie de la Tour d'Auvergne;79100;THOUARS;0549663697;0549661609;www.ville-thouars.fr/vah/;;"Ouvert du 25 avril au 1er novembre pour le grand public / 31 dÇcembre pour les scolaires
Du 16 au 31 mai et du 26 septembre au 1er novembre les week-end et jours fÇriÇs de 14h30 Ö 18h30, du 25 avril au 10 mai et du 2 juin au 20 septembre du mardi au dima";
POITOU-CHARENTES;VIENNE;;MusÇe Municipal de l'Hìtel de Sully;14, Rue Sully;86100;CHATELLERAULT;0549210127;0549852588;www.alienor.org;;;
POITOU-CHARENTES;VIENNE;;MusÇe de la Moto, de l'Automobile et du VÇlo;"La Manu
3, Rue ClÇment Krebs";86100;CHATELLERAULT;0549210346;0549852588;www.agglo-chatellerault.fr;Janvier, 1er mai, le 25 dÇcembre;Ouvert du 1er fÇvrier au 30 juin et du 21 septembre au 31 dÇcembre du mercredi au dimanche de 14h Ö 18h, du 1er juillet au 20 septembre  du mercredi au lundi de 10h Ö 12h et de 14h Ö 18h. Ouverture le lundi toute la journÇe, du mercredi au samedi le matin;
POITOU-CHARENTES;VIENNE;;MusÇe des Traditions Populaires et d'ArchÇologie;"3, Rue St-Pierre
B.P. 64";86300;CHAUVIGNY;0549463545;0549463545;www.chauvigny-patrimoine.fr;20 dÇcembre au 3 janvier;Ouvert de novembre Ö mars samedi et dimanche et jours fÇriÇs de 14h Ö 18h, du 1er avril au 14 juin et 1er septembre au 31 octobre tous les jours 14h Ö 18h, du 15 juin au 31 aoñt du lundi au vendrediˇde 10h Ö 12h30 et de 14h30 Ö 18h30, le samediˇde 14h30 Ö;
POITOU-CHARENTES;VIENNE;;MusÇe Municipal de Civray;"Office du tourisme
Place du GÇnÇral Leclerc";86400;CIVRAY;0549870049;0549879424;;;Ouvert en juillet-aoñt du lundi au samedi de 9h30 Ö 12h30 et de 14h Ö 18h, le reste de l'annÇe mardi au vendredi de 9h30 Ö 12h30 et de 14h Ö 16h samedi de 9h Ö 12h30 de mars Ö juin, septembre et novembre lundi et jeudi de 9h30 Ö 12h30 et de 14h Ö 18h;
POITOU-CHARENTES;VIENNE;;MusÇe Charbonneau-Lassay;Rue du Martray;86200;LOUDUN;0549980848;0549981288;www.alienor.org;;Ouvert mercredi, samedi et dimanche de 15h Ö 18h de janvier-juin et septembre-dÇcembre, en juillet-aoñt du mercredi au lundi de 15h Ö 19h;
POITOU-CHARENTES;VIENNE;;MusÇe de PrÇhistoire Raymond Touchard;"La Sabline
21, Route de Montmorillon
 BP 23
B.P. 23";86320;LUSSAC-LES-CHATEAUX;0549833980;0549833989;www.lasabline.fr ou www.lussac-les-chateaux.fr;1er janvier, 1er Mai, 8 Mai, 1er et 11 novembre et  25 dÇcembre;Ouvert de janvier Ö mars, d'octobre Ö dÇcembre le mercredi et samedi de 10h Ö 12h et de 14h Ö 17h, d'avril Ö juin et septembre mercredi et samedi de 10h Ö 12h et de 14h Ö 17h et jeudi, vendredi et dimanche de 14h Ö 17h, en juillet-aoñt du mardi au dimanch;
POITOU-CHARENTES;VIENNE;;MusÇe Municipal de la Maison-Dieu;6, Rue des Augustins;86500;MONTMORILLON;0549910232;;www.montmorillon.fr;;;
POITOU-CHARENTES;VIENNE;;MusÇe Rupert de Chiävres;9, Rue Victor Hugo;86000;POITIERS;0549410753;0549886163;www.musees.poitiers.org ou www.alienor.org;;;
POITOU-CHARENTES;VIENNE;;MusÇe Sainte-Croix;3 bis, Rue Jean Jauräs;86000;POITIERS;0549410753;0549886163;www.musees-poitiers.org ou www.alienor.org;1er janvier, 1er et 8 mai, 1er novembre, 25 dÇcembre;Ouvert du 1er octobre au 31 mai le mardi de 10h Ö 17h, du mercredi au vendredi de 10h Ö 12h et de 13h15 Ö 17h, le week-end de 14h Ö 18h, du 1er juin au 30 septembre le mardi de 10h Ö 12h et de 13h15 Ö 20h, du mercredi au vendredi de 10h Ö 12h et de 13h15;Mardi jusqu'Ö 20h de juin Ö septembre
POITOU-CHARENTES;VIENNE;;MusÇe de l'hypogÇe des Dunes;101 Rue du Päre-de-la-Croix;86000;POITIERS;;;www.musees-poitiers.org;;;
POITOU-CHARENTES;VIENNE;;Collection d'Histoire Naturelle;"1, Place de la CathÇdrale
B.P. 80964";86038;POITIERS Cedex;0549503300;0549413856;www.maison-des-sciences.org/;;Ouvert du mardi au vendredi de 9h30 Ö 18h30, samedi, dimanche, lundi et certains  jours fÇriÇs de 14h Ö 18h30;
POITOU-CHARENTES;VIENNE;;MusÇe du baptistäre Saint-Jean;"SociÇtÇ des Antiquaires de l'Ouest
B.P. 179";86004;POITIERS Cedex;0549412124;0549886584;www.musees-poitiers.org ou www.alienor.org;25 dÇcembre, 1er janvier, 1er mai;Ouvert du 1er avril au 30 septembre de 10h30 Ö 12h30 et de 15h Ö 18h du mercredi au lundi en juillet-aoñt tous les jours de 10h30 Ö 12h30 et de 15h Ö 18h et du 1er octobre au 31 mars tous les jours de 14h30 Ö 16h30;
PROVENCE-ALPES-C‚TE D'AZUR;ALPES DE HAUTE PROVENCE;;MusÇe de la vallÇe;"Villa ""La Sapiniäre""
10, Avenue de la LibÇration";04400;BARCELONNETTE;0492812715;0492345517;site de la ville - www.barcelonnette.com;Du 16 novembre au 15 dÇcembre inclus et 1er mai, 25 dÇcembre et 1er janvier;Ouvert du mercredi au samedi de 14h30 Ö 18h hors vacances scolaires. Du 15 juin au 6 juillet et du 1er au 14 septembre du mercredi au dimanche de 14h30 Ö 18h, du 6 juillet au 31 aoñt tous les jours de 10h Ö 12h et de 14h30 Ö 18h30;
PROVENCE-ALPES-C‚TE D'AZUR;ALPES DE HAUTE PROVENCE;;MusÇe Gassendi;64, Bd Gassendi;04000;DIGNE-LES-BAINS;0492314529;0492323864;www.musee-gassendi.org;Entre Noâl et le Jour de l'an et les jours fÇriÇs en hiver;Ouvert du mercredi au lundi du 1er avril au 30 septembre de 11h Ö 19h et du 1er octobre au 31 mars de 13h30 Ö 17h30;
PROVENCE-ALPES-C‚TE D'AZUR;ALPES DE HAUTE PROVENCE;;MusÇe Municipal;1, Place du Bourguet;04300;FORCALQUIER;0492709119;0492707799;www.ville-forcalquier.fr/service-culturel.html;;Ouvert 3 jours par semaine, lundi, mercredi et vendredi de 15h Ö 18h uniquement en ÇtÇ;
PROVENCE-ALPES-C‚TE D'AZUR;ALPES DE HAUTE PROVENCE;;MusÇe de Salagon;PrieurÇ de Salagon;04300;MANE;0492757050;0492757058;www.musee-de-salagon.com;A partir du 16 dÇcembre et en janvier;Ouvert tous les jours de fÇvrier Ö avril, octobre Ö 15 dÇcembre de 14h Ö 18h, en mai et septembre de 10h Ö 19h, de  juin Ö aoñt de 10h Ö 20h;
PROVENCE-ALPES-C‚TE D'AZUR;ALPES DE HAUTE PROVENCE;;MusÇe de la Faãence;Espace Christiane Vivier;04360;MOUSTIERS-STE-MARIE;0492746164;0492746223;http://www.moustiers.eu/?Le-musee#;Janvier;Ouvert tous les jours en juillet-aoñt de 10h Ö 12h30 et de 14h Ö 19, d'avril Ö octobre du mercredi au lundi de 10h Ö 12h30 et de 14h Ö 18h, de novembre Ö dÇcembre et de fÇvrier Ö mars de 14h Ö 17h les week-ends et vacances scolaires zone B;
PROVENCE-ALPES-C‚TE D'AZUR;ALPES DE HAUTE PROVENCE;;MusÇe dÇpartemental de prÇhistoire;Route de Montmeyan;04500;QUINSON;0492740959;0492740748;www.museeprehistoire.com;16 dÇcembre au 31 janvier inclus;Ouvert du 1er fÇvrier au 15 dÇcembre. En fÇvrier-mars de 10h Ö 18h, avril Ö juin de 10h Ö 19h, juillet-aoñt tous les jours de 10h Ö 20h, septembre de 10h Ö 19h, octobre Ö mi-dÇcembre de 10h Ö 18h;jusqu'Ö 20h en juillet-aoñt
PROVENCE-ALPES-C‚TE D'AZUR;ALPES DE HAUTE PROVENCE;;MusÇe ArchÇologique;Mairie de Riez;04500;RIEZ-LA-ROMAINE;0492778930;0492779907;;;FermÇ pour travaux en 2012;
PROVENCE-ALPES-C‚TE D'AZUR;ALPES DE HAUTE PROVENCE;;MusÇe du vieux Sisteron;"Place de la RÇpublique
B.P. 100";04200;SISTERON;0492611738;0492621106;www.sisteron.com/pages/les_loisirs/index.php?pg=mus_vieuxsisteron&sm=culturels_musee;;Ouvert en juillet-aoñt du mardi au samedi de 10h Ö 12h et de 14h Ö 18h30;
PROVENCE-ALPES-C‚TE D'AZUR;ALPES DE HAUTE PROVENCE;;MusÇe archÇologique;Mairie de Vachäres;04110;VACHERES;0492756215;0492756110;;Janvier;Ouvert tous les jours en juillet-aoñt de 15h Ö 18h, dimanche et jours fÇriÇs de 14h30 Ö 17h30 du 1er avril au 11 novembre. Toute l'annÇe sur rdv;
PROVENCE-ALPES-C‚TE D'AZUR;ALPES-MARITIMES;;MusÇe Picasso;Place Mariejol;06600;ANTIBES;0492905420;0492905421;www.antibes-juanlespins.com;1er janvier, le 1er mai, le 1er novembre et le 25 dÇcembre;Ouvert du 16 septembre au 14 juin de 10h Ö 12h et de 14h Ö 18h, du  15 juin au 15 septembre de 10h Ö 18h. Nocturnes en juillet et aoñt le mercredi et le vendredi jusqu?Ö 20h;mercredi et vendredi jusqu'Ö 20h en juillet-aoñt
PROVENCE-ALPES-C‚TE D'AZUR;ALPES-MARITIMES;;MusÇe d'Histoire et d'ArchÇologie;Bastion Saint AndrÇ;06600;ANTIBES;0493958598;0492905335;www.antibes-juanslespins.com/fr/culture/musees;1er janvier, 1er mai, 1er novembre, 25 dÇcembre;Ouvert du mardi au dimanche du 16 septembre au 14 juin de 10h Ö 13h et de 14h Ö 17h et du 15 juin au 15 septembre de 10h Ö 12h et de 14h Ö 18h;jusqu'Ö 20h les mercredis et vendredis en juillet-aoñt
PROVENCE-ALPES-C‚TE D'AZUR;ALPES-MARITIMES;;MusÇe Fernand LÇger;Chemin Val de Pome;06410;BIOT;0492915030;0492915031;www.musee-fernandleger.fr ou http://musees-nationaux-alpesmaritimes.fr/fleger/;1er janvier, 1er mai, 25 dÇcembre;Ouvert de 10h Ö 17h de novembre Ö avril et de 10h Ö 18h de mai Ö octobre;
PROVENCE-ALPES-C‚TE D'AZUR;ALPES-MARITIMES;;MusÇe d'Histoire Locale;9, Rue Saint-SÇbastien;06410;BIOT;0493655454;0493655173;http://musee-de-biot.fr/;;Ouvert du 16 septembre au 14 juin de 14h Ö 18h du mercredi au dimanche, et du 15 juin au 15 septembre de 10h Ö 18h du mercredi au dimanche;
PROVENCE-ALPES-C‚TE D'AZUR;ALPES-MARITIMES;;MusÇe-ChÉteau de Cagnes;"7, Place Grimaldi
Haut de Cagnes";06800;CAGNES-SUR-MER;0492024730;0292024739;Site de la ville;1er janvier, 25 dÇcembre - une semaine au dÇbut de dÇcembre;Ouvert d'octobre Ö mars du mercredi au lundi de 10h Ö 12h et de 14h Ö 17h, d'avril Ö juin et septembre de 10h Ö 12h et de 14h Ö 18h, en juillet-aoñt de 10h Ö 13h et de 14h Ö 18h;
PROVENCE-ALPES-C‚TE D'AZUR;ALPES-MARITIMES;;MusÇe Renoir;Chemin des Collettes;06800;CAGNES-SUR-MER;0493206107;0492024739;www.cagnes-tourisme.com/renoir ou www.chez.com/renoir/cagnes.htm;1er janvier, 1er mai, 25 dÇcembre et une semaine en dÇcembre;Ouvert d'octobre Ö mars du mercredi au lundi de 10h Ö 12h et de 14h Ö 17h, d'avril Ö mai de 10h Ö 12h et de 14h Ö 18h, de juin Ö septembre de 10h Ö 13h et de 14h Ö 18h;
PROVENCE-ALPES-C‚TE D'AZUR;ALPES-MARITIMES;;MusÇe de la Mer;Ile-Sainte-Marguerite;06400;CANNES;0493385526;0493388150;Site de la ville;1er janvier, 1er mai, 1er et 11 novembre, 25 dÇcembre;Ouvert d'octobre Ö mars de 10h30 Ö 13h15 et de 14h15 Ö 16h45, d'avril Ö mai de 10h30 Ö 13h15 et de 14h15 Ö 17h45, de juin Ö septembre tous les jours de 10h Ö 17h45;
PROVENCE-ALPES-C‚TE D'AZUR;ALPES-MARITIMES;;MusÇe de la Castre;Le Suquet;06400;CANNES;0493385526;0493388150;Site de la ville;1er janvier, 1er mai, 1er et 11 novembre, 25 dÇcembre;Ouvert d'octobre Ö mars de 10h Ö 13h et de 14h Ö 17h, d'avril Ö juin et septembre de 10h Ö 13h et de 14h Ö 18h, juillet-aoñt tous les jours de 10h Ö 19h;Mercredi jusqu'Ö 21h en juin, juillet, aoñt et septembre
